tweet_id,text,TRU,DIS,JOY,SAD,ANT,SUR,ANG,FEA,NEUTRAL,conf_tru_dis,conf_joy_sad,conf_ant_sur,conf_ang_fea,num_annot
445931894706679808l,"INTRADAY PETR4: Suportes 12,31 e 12,44 e resistências 12,83 e 13,09
INTRADAY VALE5: Suportes 25,47 e 25,73 e resistências 26,45 e 26,91",0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
445895082685001728l,"Análises de Resultados 4T13 - BRML3, FLRY3, MRVE3, SCAR3,SUZB5 por Ativa, Concódia, Coinvalores e XP em Boletins.http://t.co/qwST2T7ucy",0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
460818314638671872l,#VALE5 #USIM5 #GGBR4 #CSNA3 Depois de uma forte correção estão ganhando força compradora principalmente nas ADR EUA.,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
447511780315521024l,"#USIM5 tá barata? Sei não, tem chão pra baixo na escala log.
#ToDeOlho http://t.co/Aw3FpX26l6",-2,-2,0,0,-2,-2,0,1,-1,0.000,1.000,0.000,1.000,3
461491747722256385l,"As Lojas Renner (LREN3) registrou lucro líquido consolidado de R$ 50,9 milhões (R$ 0,40 por ação) no primeiro trimestre de 2014, cresciment…",1,0,1,0,0,0,0,0,0,1.000,0.667,0.667,1.000,3
468759827041501184l,RT @ClaudioDeLucca: #PETR4 Ex-presidente da Petrobrás está ao vivo depondo no Senado http://t.co/xEmbZvEqez,-2,-2,0,0,0,1,0,0,-1,0.333,0.667,0.667,0.667,3
460888883191115776l,"28/04 O Ibovespa fechou estável, aos 51.395pts. Destaques: GOLL4 +4,04% e OIBR4 -5,98%. http://t.co/j9yUOf2ipY",0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
457754481489641472l,"&lt,Alexander Cruz3 *-*",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
463669474844233728l,Ações PCAR4 ainda em leilão de abertura indicam queda de mais de 4%... Vamos garimpar...,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
443019776181690368l,Oi #PETR4. Adeus #PETR4.,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
443438174216671233l,"RT @picapautrader: Vc tem dúvida q o #IBOLESMA está a cara do PT? A #PETR4 é 13! a #VALE5 é 2 vezes 13, q é 26 e a #OGXP3 é 0,26 ou seja 13…",0,1,-2,-2,-2,-2,0,0,-1,0.750,0.000,0.000,0.750,4
443081767936081920l,"Não faltará muito para #ITUB4 se tornar o segundo papel em peso no IBOV. Talvez na revisão de agosto!
@ferrisss @HudsonPF @dfittarelli",1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
450725320769806336l,"ITUB4: Oportunidade 'buy-and-hold'.

Acabei de publicar mais uma análise no fórum.... http://t.co/xfyFpaLLrK",1,0,-2,-2,0,1,0,0,-1,0.667,0.000,0.667,0.667,3
468931548646240256l,"Futuros de NY caindo (0,55) pts, Japão caindo 0,41%, China caindo 0,48%. #PETR4_VAI_A_17_REAL !!",-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
448924122459160577l,"“@itau: E aí, preparado para 2050? Até lá, o número de pessoas acima de 60 anos deve triplicar: http://t.co/FxDpaVp4dr” $QUAL3 ?",0,0,0,0,1,0,-2,-2,-1,0.667,0.667,0.667,0.000,3
441666563578822656l,#artr3 e ecor3 fechando nas máximas ...rsrsrrsrs show de bola!!!!,-2,-2,1,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
449271233826525184l,@chrinvestor a @dilmabr ficará quieta agora e daqui uns dias dirá q/ a valorização da #PETR4 reflete a melhoria da economia. Sempre assim.,0,1,0,1,1,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
445912636501532672l,"Antecipamos aqui que ITUB4 passaria PETR4 em peso no IBOV. Hoje está saindo noticias confirmando. 
@ferrisss @dfittarelli",1,0,0,0,0,0,0,0,0,1.000,0.667,0.667,1.000,3
470918436588363776l,A última indicação da #MRVE3 resultou em -3.25 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
449208086621069312l,@bancotario qual o setup que você usou hoje nessa 'grampada' da #PETR4 ? HAHAHAHAHA,0,1,1,0,-2,-2,0,0,-1,1.000,0.667,0.333,0.667,3
459843145094950912l,"25/04 O Ibovespa fechou em queda de -0,81%, aos 51.399pontos. Destaques: AEDU3 -3,72%, MFRG3 -2,88% e HGTX -2,74%.",-2,-2,0,0,-2,-2,0,0,-1,0.000,0.667,0.000,1.000,3
468149299365564416l,"Prepare-se para o próximo pregão: IBOV, PETR4, VALE5, CSNA3, RADL3, CSMG3, GFSA3, GOLL4, USIM5 e LPSB3. Assista! http://t.co/u4FEvc0r4G",-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
449628093775642624l,"Rastreamento ações-Gráfico diário-16h Analise se romper: PCAR4 101,12 PSSA3 33,74",-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
452075169079889920l,RT @joanarauhl: a joana ta viciadinha num jogo,0,1,0,0,0,0,0,0,0,0.667,1.000,0.667,0.667,3
448076052364296192l,"Ações ex-juros hoje: ALPA3, ALPA4, CRUZ3, POMO3, POMO4 e RADL3. As cotações históricas foram ajustadas. Saiba mais! http://t.co/utSF6DP4ug",0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,0.667,3
464743842542260224l,Isto não é uma VACA é a PETROBRÁS!!! #PETR4 http://t.co/QLMpMdifmj,0,1,0,1,0,1,1,0,0,1.000,0.667,1.000,1.000,3
461116096653692928l,Análise técnica para #VALE (VALE5) do mês de abril. http://t.co/EurZrfndGv,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.000,3
463671786329374720l,#oibr4 xuxu da 'malmita' rsrsrrs,-2,-2,1,0,0,1,0,0,-1,0.333,1.000,0.667,0.667,3
456426558191075328l,"pô, sério que o Bradesco também terá mais peso no índice do que a #PETR4 ? Já não bastava o Itaú ter ultrapassado ? =/",0,1,0,1,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
448008499973591040l,novo status: pessoas que visitaram meu perfil http://t.co/DAbXDMSS43,0,1,0,0,-2,-2,-2,-2,-1,0.667,1.000,0.333,0.333,3
443219869136617472l,RT @Navarro: Olha a #PETR4 ai... Leia 'Dívida da Petrobras aumenta seis vezes desde 2007 e atinge R$ 268 bilhões'  http://t.co/ApKXYCXtsR,0,1,0,0,0,0,0,0,0,0.667,0.667,1.000,0.667,3
448084550477185024l,"#voa #goll4, se fechar 15 acima 10,55, rompento 'Take Off'",-2,-2,1,0,1,0,0,0,-1,0.333,0.667,0.667,0.667,3
459034935748485120l,"Sabesp (SBSP3): Responsável pelo abastecimento de 47% da região metropolitana de São Paulo, o Sistema Cantareira... http://t.co/xs8ji7To5z",-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
442124576127193088l,"SUZB5_De olho na venda... Está próximo ,)",-2,-2,0,0,0,0,0,0,-1,0.000,0.667,0.667,1.000,3
454252123388391424l,"Expliquem essa ateus RT @O_Raul SBSP3 tá subindo 1,18% hoje, depois de uma alta de 1,7% ontem.",-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
443391114599739392l,"RT @Smarttrade10: Ontem o dia foi de tomarem #BBDC3 e #BBDC4
Outros destaques do BTC: #PETR3 #CMIG4 #SUZB5
R$ em tx: #BBDC4 #RENT3 #OIBR4
@…",-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
446390972621279232l,"Impressionante o volume de PETR4.
Acho que amanhã a gringaiada toda vai fazer a farra !",-2,-2,1,0,1,0,0,0,-1,0.000,0.667,0.667,0.667,3
453603209777778689l,@imcharliedrew @1avelagay @angela_dias24 @joanarauhl por mim tambem,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,1.000,1.000,1.000,3
446990945779986432l,e tem início o leilão da #PETR4 ! De olho na abertura. =),0,0,1,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
441216148625833984l,"KROT3 comprar por R$ 39,52 indicado em 20/02/2014 12:11 http://t.co/zJRs3Eeyz9",1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
451341221877653504l,De gigantes a small caps: as 15 empresas da Bolsa que mais faturaram em 2013: Levantamento f... http://t.co/yG2ElGDCGg #infomoney #vale5,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
449398387620982784l,"No diário da #PETR4 fizemos  uma Onda 3 na min de 18/03 e alvos 15,10 15,90 e abaixo de 15,57 14,00 12,60 11,00 http://t.co/P5iato3wCT",-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
450964832922398720l,$AEDU3 - Anhanguera (aedu-nm) - Esclarecimentos http://t.co/uYs0DAO6M1,0,0,0,0,0,0,0,0,1,0.667,1.000,1.000,0.667,3
451724418772131840l,$ELET3 - Eletrobras (elet-n1)- Material A Disposicao (indicacao De Candidatos) http://t.co/yIXX3MnjIO,0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,1.000,3
451043452910718978l,8 corretoras apontam as melhores ações para comprar nesta semana: Os papéis da Vale e do Pão... http://t.co/BYQAlss0OB #infomoney #vale5,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
468935926518132737l,@ferrisss amanha cedo mando um deposito para comprar 1000 jbss3 acha que vale?,-2,-2,-2,-2,-2,-2,0,0,-1,0.000,0.000,0.000,0.667,3
443353179582111744l,"RT @valoramais: #PETR4 mais uma 'ótima' notícia para a Petrobomba!!! Rumo ao 0,01 http://t.co/haW8wgNzKP",0,1,0,1,0,1,1,0,0,0.667,0.667,0.667,0.667,3
441216020401762305l,"GOAU4 vender por R$ 22,38 indicado em 03/01/2014 15:08 http://t.co/zJRs3Eeyz9",1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
447053182150393856l,"E aí amigos, tá bom de comprar PETR4 agora ou ainda cai mais um pouco (muito)?",0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,1.000,3
450827181191884800l,"@AlexCanoas13 Tá, esquece. Sobre a PETR4, custava 24,71 no início do mandato dela. Bateu 12,60 semana passada antes da pesquisa popularidade",0,1,0,1,0,0,-2,-2,-1,1.000,0.667,0.667,0.000,3
446369558149222400l,"@CaciqueInvest não, aviãozinho = #goll4",-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
451824667498938368l,"[17h52] Maiores Altas: GOLL4 +5,98% | ELET3 +3,83% | ELET6 +2,09% | CCRO3 +1,74% | SBSP3 +1,34%.",1,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
450801060664590336l,"RT@SouCalmo #EuApoioCPIdaPetrobras e q Dilma, Foster, Gabrielli se expliquem pelo ROUBO da Petr4 em Pasadena...",0,1,0,1,-2,-2,1,0,-1,1.000,1.000,0.000,1.000,3
449555470739832832l,A última indicação da #MRFG3 resultou em -3.56 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
459033882185445376l,Dia 28 de abril  (segunda) haverá divulgacao de Pesquisa Eleitoral para Presidente contratada pela CNT… #Petr4 Talvez recupere,-2,-2,0,0,-2,-2,0,1,-1,0.000,0.667,0.000,0.667,3
442007959133229056l,"@Live_Trade @Jgrafista11 @aecioneto amigos, vêem venda na AEDU3? Obg",0,0,0,0,1,0,0,0,0,0.667,1.000,0.667,0.667,3
452581362021593088l,"VALE5 EM 04/04, tempo gráfico de 60 minutos. http://t.co/vPgt0CB6Qy",0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,1.000,3
453613523906863105l,A última indicação da #BBAS3 resultou em 23.99 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
466925490637651968l,$CYRE3 - Cyrela Realt (cyre-nm) - Demonstracoes Financeiras De 31/03/2014 (cons) http://t.co/XJ0GiprNLN,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
453562030759616512l,"Esse relatório quase não entrega nada, só foi quem disse que suporte da petr4 foi 12,50, Brin3 6,25 fesa4, pomo4 artr3 etc q vcs conhecem",0,1,0,0,0,0,-2,-2,-1,1.000,0.750,0.500,0.000,4
449189411172155393l,Ativo c/ vol Financeiro Superior à sua MM21-11h:BPHA3 CGAS5 SANB11,-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,0.667,3
445561461805686784l,"#vale5 agora R$ 26,55 alta de 1,70%, #petr4 R$ 12,89 alta de 0,86% e #ibovespa nos 45.427 pontos alta de 1,03%",0,0,-1,-1,-1,-1,0,0,-1,0.667,0.667,0.667,0.667,3
469210740575203329l,"RT @InutiliumX: Olha lá, @ferris !! A gente aqui da gestora jogamos a JBSS3 lá na mínima !! Eu cantei a pedra ontem !! Vamos recomprar lá n…",1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
441991777944604672l,"#IBOV #VALE5 Vale derruba Bovespa, dólar e juros sobem com dados dos EUA. http://t.co/jTzPuMkG10 Nada cai indeterminadamente...",0,0,0,0,-2,-2,0,0,-1,1.000,0.667,0.333,0.667,3
459703601485873152l,Petrovales tomando um ligeiro cacete hoje. Caindo acima de 2%. BBAS3 segue enfraquecendo. ITUB4 e GGBR4 estáveis.,0,1,-2,-2,0,1,-2,-2,-1,0.667,0.000,1.000,0.000,3
461217162594902017l,RT @Ary_AntiPT: CASO LAVA JATO - Youssef pode ter atuado em refinaria da Petrobras no Paraná http://t.co/rpF7wo3KIQ #PETR3 #Petr4 #Lavajato,0,1,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.000,0.333,3
462288940155019264l,"Ninguém dá nada pelo dia de hoje, mas estou de olho na #PETRE18. Mais de 100% de alta! #petr4",-2,-2,1,0,-2,-2,0,0,-1,0.000,1.000,0.333,0.667,3
458688687774396416l,"#Ibovespa opera em queda de 0,27%, aos 51.973 pontos. Puxam o índice para baixo: #PETR4, VALE3, #OGXP3.",0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,1.000,3
448901694802632705l,#petr4 A jovenzinha tá preocupada..rsrsrs  Dilma tem encontro reservado com ministro do TCU. http://t.co/SgPoWh0AY6,1,0,1,0,1,0,1,0,0,0.667,1.000,0.667,0.667,3
445564878510915584l,#BOVESPA #SUZB5 Suzano Papel e Celulose publica suas demonstrações financeiras anuais de 2013.  http://t.co/xnAwHPg9zU,0,0,0,0,0,0,0,0,1,0.500,0.750,0.500,0.750,4
461511886916558848l,@ferrisss qual sua previsão para OIBR4?,0,0,0,0,1,0,0,1,0,0.667,0.667,0.667,0.667,3
444570321211764736l,"Petrobras cai mais de 2% e 'volta' para 2005, elétricas vão do céu ao inferno: Dia de extrem... http://t.co/45roeiSY2l #infomoney #vale5",-2,-2,-2,-2,-2,-2,0,1,-1,0.333,0.333,0.333,0.667,3
459421284469080064l,$FIBR3 - Fibria (fibr-nm)- Demonstracoes Financeiras Em Ingles De 31/03/2014 http://t.co/LQafhhsV5y,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
443022600336580608l,"#PETR4 #PETROBRAS a $13,13. Pronto! O #PT conseguiu fazer propaganda eleitoral antecipada O que a @dilmabr tem a dizer sobre isso? @ptbrasil",0,1,0,1,0,0,1,0,0,1.000,0.667,0.667,1.000,3
470905734449074176l,$GFSA3 - Gafisa (gfsa-nm) - Demonstracoes Financeiras Em Ingles De 31/03/2014 http://t.co/FLvLM8WLdW,-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,0.667,3
446696446884990976l,"Ótima postagem sobre #PETR4 pelo usuário pridom no fórum da #ADVFN

$PETR4 http:",0,0,0,0,0,0,0,0,1,0.667,1.000,1.000,1.000,3
443109051715817472l,$PETR3 - Petrobras (petr) - Ago/e - 02/04/2014 - 15h - Distr. De Jcp / Aumento Do Capital http://t.co/vfiIT5AhIW,0,0,0,0,0,0,0,0,1,1.000,1.000,0.667,1.000,3
453912668697821184l,"@Live_Trade Marcos, o que vc acha de #FIBR3 ? vale uma entrada na cp?",-2,-2,0,0,-1,-1,-2,-2,-1,0.333,0.667,0.667,0.333,3
441968116361609217l,#TIMP3 - Telecom Italia diz que não há conversas de fusão sobre TIM - http://t.co/O502wucYkW,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
461521399568691200l,"Os pontos em vale5 estão faceis
25,15 e 24,65
se passar disso jesuiss",-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
459325878758281216l,"opa, #VALE5 voltando a operar abaixo dos R$27,70 ! De zóio galera !",1,0,1,0,0,1,0,0,0,0.750,1.000,0.500,1.000,4
442034320602312704l,"E a bolsa não para de cair! Mas agora também aparecem boas oportunidades. Vejo a CSNA3, USIM5, ELET4, como ótimos ativos. Outro dia a 10 e 5",1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,0.667,3
449304311387136001l,"Maiores Altas: ELET3 +9,84% | LLXL3 +9,78% | PETR4 +8,13% | RSID3 +7,84% | PETR3 +7,55%.",0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,1.000,3
449277975079710720l,PETR4 fechou na máxima!!!,1,0,1,0,0,1,0,0,0,1.000,0.667,0.667,0.667,3
449233083116834818l,Ativo c/ vol Financeiro Superior à sua MM21-14h: GOAU4 IFNC IGTA3 INDFUT ISEE ITUB4 LLXL3 MMXM3 MPLU3 MULT3 OIBR3 OIBR4 PETR3 PETR4 PTBL3,0,0,0,0,0,0,0,0,1,0.667,1.000,1.000,1.000,3
443393619546763264l,Análise técnica completa para o pregão de hoje na @Info_BMFBOVESPA  sobre a empresa @petrobras (PETR4) http://t.co/UK8fQ0a7RC,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
459041599486697472l,"VOLTEI! Após uma semana de férias no Rio, tô de volta. E já entrei em VALE5 a $27,63, com lançamento VALEE29, exerc. $28,70. Ô trem bão!",1,0,1,0,0,1,0,0,0,1.000,1.000,0.667,1.000,3
451516853433937920l,"#SortedoDia: ter perdido a alta de mais de 8% num único dia da $PETR4 semana passada, mas ter realizado isso em apenas 4 dias úteis.",1,0,1,0,0,0,0,0,0,1.000,1.000,0.667,1.000,3
459330478110412800l,(ALLL3): A ALL e a Rumo deram início a conversas para que a concessionária aumente o volume do transporte de... http://t.co/t2JXbpKAef,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
441932039294836736l,$LIGT3 - Light S/a (ligt-nm) - Alteracao Do Calendario De Eventos Corporativos http://t.co/XjNJgpnqcw,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
453521418748440576l,RT @Angela_dias24: Tenho andado a ter sonhos tao estranhos,0,1,0,0,-2,-2,0,1,-1,0.667,1.000,0.333,1.000,3
459350853477212162l,A última indicação da #MRVE3 resultou em 2.08 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.000,3
448501958140493824l,A última indicação da #MRVE3 resultou em -1.22 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,0,0,0,1,1.000,0.667,0.667,0.667,3
441562070497390592l,"BM&amp,FBovespa (#BVMF3) negocia volume 6,7% menor em fevereiro. http://t.co/0EEfEadv9Y  (Estadão)",-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
444563909958434816l,"@ferrisss  Quando deu call não entrei em ccx3, mas agora acho que talvez esteja na hora, vc ainda tem? E alll3, ouvi que pode voar...",1,0,0,0,-2,-2,0,1,-1,0.667,1.000,0.000,0.667,3
443031972336525312l,#IBOV #KLBN4 Klabin fecha contrato com a Pöyry para Projeto Puma: http://t.co/WPqvXaEQB2,1,0,0,0,-2,-2,0,0,-1,0.667,1.000,0.000,1.000,3
455863900513525760l,não consigo dormir,-2,-2,-2,-2,0,0,1,0,-1,0.000,0.000,0.667,0.667,3
456136883056422912l,"@tovaga Desde às 10h acompanho simultaneamente o depoimento da Foster e o índice. Vc está fazendo o mesmo, correto? http://t.co/CkfqAdzHkK",0,1,-2,-2,1,0,-2,-2,-1,0.667,0.333,0.667,0.333,3
446341722008997888l,"#vale5 Rafael, está lá!!!! No Obj!!!! se segurou até aqui parabéns!!! RT @rafaelsim78: @Live_Trade qual o seu objetivo?",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.000,3
441347872915607552l,"@clubedopairico estou curioso pra ler o 'aluguel de ações' amanhã. Com a nossa querida PETR4 fechando na mínima, onde vamos parar? Abraço Zé",0,1,0,0,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
469952216032620544l,"OGX tem 40%  de Piapara, pré sal, Bloco BS-4.Localiza-se próximo às descobertas gigantes Libra e Franco, e Tb a recente descoberta da Petr4",0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,0.667,3
456489735901691904l,A última indicação da #MRFG3 resultou em 0.23 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
461203818915434496l,Vale divulgará resultado do 1º tri nesta 4ª de manhã: o que esperar do balanço?: Números dev... http://t.co/AGZbs3wnsj #infomoney #vale5,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
464862078525001728l,"09/05/14 - 17:19: Maiores Baixas: ELET3 -7,31% R$6,97, ELET6 -5,43% R$10,10, OIBR4 -4,95% R$2,11, JBSS3 -3,38% R$7,73, GOLL4 -2,87% R$13,54.",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.000,3
449142959225585664l,"Prumo Logística, ex-LLX, anuncia prejuízo de R$ 135,8 milhões em 2013: A Prumo Logística, ex-LLX (LLXL3), divu... http://t.co/LwmlKPqssk",0,0,0,1,0,0,0,0,0,1.000,0.667,1.000,1.000,3
448191373104381952l,"Ações que ajudaram na alta de hoje do IBOV: Petr3, +3,25%, Petr4, +2,71%, BBDC4, +2,79%, ITUB, +2,90%. SANB11, +2,81%, BBAS3, +0,58%...",1,0,0,0,0,0,0,0,0,0.667,1.000,0.667,1.000,3
444092271831842816l,"DESTAQUE - Resultados B2W (BTOW3), CCR (CCRO3) e Americanas (LAME3). Leia as analises http://t.co/sEwXBRgrrM",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
449866873417789440l,Boeing novinho na frota da gol!!! Está valendo a pena investir em goll4! Rsrs parabéns @VoeGOLoficial http://t.co/MXGHUqK3db,1,0,1,0,0,0,0,0,0,0.667,1.000,0.667,0.667,3
450749596046618624l,"26 ações sobem mais de 10% no melhor mês da Bolsa desde 2012, elétricas lideram: Noticiário ... http://t.co/piDLFZP18G #infomoney #vale5",1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.000,0.667,3
459413138790952960l,"Rastreamento ações-Gráfico diário-16h. Analise se romper: RENT3 35,08 SANB11 12,94 STBP11 17,74",-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
441245930285563904l,"Essa #KROT3 é um mistério. Tenho a olhada de perto desde os R$ 35. Papel bem alugado mas não cede nunca!
@ferrisss",0,0,0,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
456007617479864320l,#OIBR4  WTRADER (mensagem: 954096)  http://t.co/pS7M9E4XrM,0,0,0,0,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
446284610629287936l,@brunogmusa @Smarttrade10 @plima79 @ferrisss @dfittarelli @HudsonPF Credit Suisse aluga o que tiver de PETR3 com o call deles Petr4 x PETR3,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
449564010414088193l,"Mas não dá pra ficar sem PETR4 na carteira, por causa da liquidez em opções. Essas últimas altas reaqueceram violentamente o mercado.",-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,1.000,3
457996497792274432l,"RT @SouCalmo: @Pindoramense Lula já viu a queda da Dilma.. Se voltar terá q explicar Rose, Petr4, acho q ele ñ virá por isso.. Campos seria…",-2,-2,0,0,1,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
454626054859411456l,"Conheça a queridinha do Ibovespa, papel é recomendado 15 vezes. Chama-se VALE5. Uma empresa com fundamentos, produtiva e rentável.",1,0,0,0,0,0,0,0,0,0.667,1.000,0.667,0.667,3
443439285707223040l,"@PedroCerize https://t.co/TRZN6adp88

Tem tudo ai,compraram em 2010 petr3,bbas3",0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
471785265049382912l,$SBSP3 - SABESP amplia programa de incentivo à redução de consumo de água para outros municípios http://t.co/PQ4UFRy9fE,-2,-2,-2,-2,1,0,0,0,-1,0.000,0.000,0.667,0.667,3
469700784792539136l,Homem é igual a orelhão: 80% não funciona e o resto está ocupado.,-2,-2,-2,-2,0,0,0,0,-1,0.000,0.333,0.667,0.667,3
458336411163578369l,RT @joanarauhl: o afonso anda meio desaparecido,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
443019802525708288l,"INTRADAY PETR4: Suportes 12,97 e 13,15 e resistências 13,56 e 13,79
INTRADAY VALE5: Suportes 26,37 e 26,73 e resistências 27,70 e 28,31",0,0,0,0,0,0,0,0,1,1.000,1.000,0.500,0.750,4
445578794670510080l,RT @Fontes_: Quem fez venda de opções em fevereiro e março está rindo com os prêmios recebidos em #Petr4 e #Vale5  e acho que em vários out…,0,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.000,0.667,3
453525676910706688l,RT @chrinvestor: #PETR4 chegou aos 40% de valorização em 1 mês graças a especulação eleitoral. Imaginem uma possível virada na preferência …,1,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
446729335089926144l,"@ferrisss @dilmabr @exame_mercados #petr4 e #elet6 ~5% será equivalente a quantos pontos? Caindo 5 também, me anima muito rsrs",-2,-2,-2,-2,0,0,0,0,-1,0.000,0.000,1.000,0.667,3
449263514176466944l,"Ativo c/ vol Financeiro Superior 1,5 X à sua MM21-16h: MMXM3 MPLU3 MRFG3 MULT3 OIBR3 OIBR4 PETR3 PETR4 PTBL3 SANB11 SMTO3 SUZB5 TCSA3",0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,1.000,3
449543815712759809l,$ELET3 - Eletrobras (elet-n1) - Demonstracoes Financeiras De 31/12/2013 (cons) http://t.co/94fk4X66p1,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
458608079375192064l,"Ações de estatais: Elet3, +2,73%, Elet6, +0,91%, Petr3, +0,19%, Petr4, +0,12%, e Bbas3, estável...",0,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.000,3
443008572704976896l,Analista da TOV espera 100% de alta para a #PETR4 esse ano! Quem concorda?! Eu to fora! rsrs,-2,-2,-2,-2,0,1,-2,-2,-1,0.333,0.333,0.667,0.000,3
