Tweet_ID,Post_Vaccine,Positions_Vac
dante_02_1260189288685339904,0,
dante_02_1261675501619409920,0,
dante_02_1272935895969270016,1,1.0
dante_02_1276135634504219904,1,1.0
dante_02_1311713507981890048,1,3.0
dante_02_1313239967792069888,1,3.0
dante_02_1318320492613400064,1,3.0
dante_02_1318157055035919872,1,3.0
dante_02_1318590816638589952,1,3.0
dante_02_1318590250575419904,1,3.0
dante_02_1318512651966860032,1,3.0
dante_02_1320852859601230080,0,
dante_02_1327041440577440000,1,3.0
dante_02_1327041347824519936,1,3.0
dante_02_1337442229665789952,1,2.0
dante_02_1338329756777969920,1,3.0
dante_02_1338795066194850048,1,2.0
dante_02_1338794037977939968,1,2.0
dante_02_1339912844758960128,1,3.0
dante_02_1339864157617860096,1,2.0
dante_02_1340285787259190016,1,1.0
dante_02_1256713688200999936,1,1.0
dante_02_1265014850620659968,0,
dante_02_1283133006329319936,0,
dante_02_1285254555253570048,1,1.0
dante_02_1285600889915539968,0,
dante_02_1290424959572100096,0,
dante_02_1295419325587889920,0,
dante_02_1296564619130149888,0,
dante_02_1296967412026350080,0,
dante_02_1297905750631680000,0,
dante_02_1303800348272770048,0,
dante_02_1318930684417890048,1,1.0
dante_02_1318930682966660096,1,1.0
dante_02_1321490521576049920,0,
dante_02_1323681250868179968,1,1.0
dante_02_1323655243016640000,1,1.0
dante_02_1326324120435490048,1,1.0
dante_02_1326168257473240064,1,1.0
dante_02_1334939856829639936,1,1.0
dante_02_1336725096556349952,1,1.0
dante_02_1337086198028920064,1,1.0
dante_02_1337072830995940096,1,1.0
dante_02_1337823264333199872,1,1.0
dante_02_1338514177367940096,0,
dante_02_1338880403139140096,0,
dante_02_1339383221902030080,1,1.0
dante_02_1339258124465799936,1,1.0
dante_02_1339200942412090112,1,1.0
dante_02_1339688657528219904,1,2.0
dante_02_1339558113918259968,1,1.0
dante_02_1339556428638540032,1,1.0
dante_02_1339556426654640128,1,1.0
dante_02_1341161402434800128,1,1.0
dante_02_1334522352500130048,1,1.0
dante_02_1344772902625939968,1,1.0
dante_02_1223712803611120128,0,
dante_02_1228693682393609984,0,
dante_02_1236313453494749952,0,
dante_02_1242138373470510080,0,
dante_02_1242621150737410048,0,
dante_02_1242496140198670080,0,
dante_02_1242438535354949888,0,
dante_02_1243151490543500032,0,
dante_02_1244983527680150016,0,
dante_02_1247510247280950016,0,
dante_02_1248264411460100096,0,
dante_02_1250563402906380032,0,
dante_02_1254870029205680128,0,
dante_02_1257673691875450112,0,
dante_02_1257673481321400064,0,
dante_02_1262363875556630016,0,
dante_02_1266026735105169920,0,
dante_02_1266433818766060032,0,
dante_02_1274339048920950016,0,
dante_02_1320830498776689920,1,2.0
dante_02_1291095815272920064,0,
dante_02_1304239980701710080,1,1.0
dante_02_1311854573359849984,1,1.0
dante_02_1312803914253769984,1,1.0
dante_02_1258400035445839872,0,
dante_02_1277731067781240064,1,1.0
dante_02_1278437052477060096,0,
dante_02_1287905095959569920,0,
dante_02_1299127050972920064,1,1.0
dante_02_1299397949915569920,1,1.0
dante_02_1301157935758759936,0,
dante_02_1306673197518139904,0,
dante_02_1309299522506560000,1,1.0
dante_02_1309539060818599936,0,
dante_02_1310983724230729984,1,1.0
dante_02_1320473524411219968,0,
dante_02_1334621814794889984,1,2.0
dante_02_1334621663141499904,1,2.0
dante_02_1335216352680750080,1,1.0
dante_02_1337143895013070080,1,1.0
dante_02_1338501695794540032,1,2.0
dante_02_1341044558508019968,0,
dante_02_1344360964049819904,1,1.0
dante_02_1344360772974099968,1,1.0
dante_02_1344346316395180032,1,1.0
dante_02_1241798944780359936,0,
dante_02_1242173433477280000,0,
dante_02_1242344591724090112,0,
dante_02_1243500354131699968,0,
dante_02_1244939189122180096,0,
dante_02_1246941268262909952,0,
dante_02_1247258764073410048,0,
dante_02_1247098009290240000,0,
dante_02_1257074407681499904,1,1.0
dante_02_1265038425712920064,0,
dante_02_1311855377147919872,1,1.0
dante_02_1313239653441570048,1,1.0
dante_02_1315403279040420096,0,
dante_02_1317937216765750016,1,1.0
dante_02_1317904173267069952,1,1.0
dante_02_1320006768995579904,1,1.0
dante_02_1320004586694899968,1,1.0
dante_02_1323701821693740032,1,1.0
dante_02_1323661416373659904,1,1.0
dante_02_1325794820498010112,1,1.0
dante_02_1329604303741390080,1,1.0
dante_02_1329934711947480064,1,1.0
dante_02_1331297320198149888,1,1.0
dante_02_1340664407219699968,0,
dante_02_1340664404539520000,1,1.0
dante_02_1340619542859569920,0,
dante_02_1340504473073029888,1,1.0
dante_02_1341088042229129984,0,
dante_02_1341088038324150016,1,1.0
dante_02_1342755876264920064,0,
dante_02_1344671835460400128,0,
dante_02_1237805049629280000,0,
dante_02_1242194403801920000,0,
dante_02_1265011554484989952,0,
dante_02_1288565424997750016,0,
dante_02_1292899372074700032,0,
dante_02_1295330825660130048,1,1.0
dante_02_1295812711889220096,1,2.0
dante_02_1318990438670360064,1,3.0
dante_02_1318989558189530112,1,3.0
dante_02_1318989222561349888,1,3.0
dante_02_1318988259989519872,1,3.0
dante_02_1318986454144600064,1,3.0
dante_02_1318975052797390080,1,3.0
dante_02_1318937598434350080,1,3.0
dante_02_1318937530344019968,1,3.0
dante_02_1318918948293839872,1,3.0
dante_02_1318917154004150016,1,3.0
dante_02_1318916619448560128,1,3.0
dante_02_1242154112030050048,0,
dante_02_1242551932910170112,0,
dante_02_1259907593453120000,0,
dante_02_1261398770518040064,0,
dante_02_1264982336027980032,0,
dante_02_1279139085546919936,1,1.0
dante_02_1281575628827950080,0,
dante_02_1317424026290160128,1,1.0
dante_02_1321170841149850112,0,
dante_02_1244613124600270080,0,
dante_02_1260178392550439936,0,
dante_02_1268678680408130048,1,1.0
dante_02_1268678676331229952,1,1.0
dante_02_1277048271341570048,1,1.0
dante_02_1277048269881949952,1,1.0
dante_02_1281301862600310016,1,3.0
dante_02_1290455032828169984,0,
dante_02_1291523529440199936,0,
dante_02_1318620320065039872,1,3.0
dante_02_1320788136503500032,1,3.0
dante_02_1321173163405979904,1,3.0
dante_02_1334276253415849984,0,
dante_02_1334276252069479936,1,2.0
dante_02_1334276250521760000,1,1.0
dante_02_1337078759644679936,1,2.0
dante_02_1339971108427209984,1,2.0
dante_02_1339967636726289920,1,2.0
dante_02_1286683388288659968,1,1.0
dante_02_1287129766680819968,1,2.0
dante_02_1313172794096730112,0,
dante_02_1257420941639970048,0,
dante_02_1258216670797179904,0,
dante_02_1264998939687820032,0,
dante_02_1286334214741380096,0,
dante_02_1288912753768430080,0,
dante_02_1290741646657819904,0,
dante_02_1291049505857639936,0,
dante_02_1291019783463460096,0,
dante_02_1292966685281050112,0,
dante_02_1293336051893829888,0,
dante_02_1294325975598200064,0,
dante_02_1317907133581720064,1,1.0
dante_02_1318364982619369984,0,
dante_02_1318536543594789888,0,
dante_02_1319025539148090112,1,1.0
dante_02_1319010367213910016,1,1.0
dante_02_1318943481985959936,1,1.0
dante_02_1318924746143180032,1,1.0
dante_02_1319375886488049920,1,1.0
dante_02_1319369403226609920,1,1.0
dante_02_1319235588030099968,1,1.0
dante_02_1326243182892470016,1,1.0
dante_02_1334633867160979968,0,
dante_02_1334620444331269888,1,1.0
dante_02_1335757254620999936,1,1.0
dante_02_1335600246194370048,1,1.0
dante_02_1338285956680570112,1,1.0
dante_02_1338908861139460096,1,1.0
dante_02_1339225174961499904,1,1.0
dante_02_1339181060471589888,1,1.0
dante_02_1342130039035490048,1,1.0
dante_02_1342481475845939968,1,1.0
dante_02_1342957135399889920,1,1.0
dante_02_1344433397024900096,0,
dante_02_1344305062248669952,0,
dante_02_1344254129351350016,0,
dante_02_1228632004092150016,0,
dante_02_1228630111026660096,0,
dante_02_1232298136128930048,0,
dante_02_1251298941112630016,0,
dante_02_1258151593880450048,0,
dante_02_1260155812284160000,1,1.0
dante_02_1261643983362629888,1,1.0
dante_02_1262460104680640000,1,1.0
dante_02_1264543862351099904,1,1.0
dante_02_1264542663237339904,1,1.0
dante_02_1264536759523849984,1,1.0
dante_02_1267099152334360064,1,1.0
dante_02_1269675188968450048,1,2.0
dante_02_1270064064492900096,1,1.0
dante_02_1270064060831269888,1,1.0
dante_02_1271799695678080000,1,1.0
dante_02_1272120820769349888,0,
dante_02_1273579295277969920,0,
dante_02_1274301861022080000,0,
dante_02_1280198595174640128,1,1.0
dante_02_1284510609766259968,1,1.0
dante_02_1289566144299320064,0,
dante_02_1300965476856659968,1,1.0
dante_02_1302208335610080000,1,1.0
dante_02_1303113244815559936,1,1.0
dante_02_1303326711489220096,0,
dante_02_1306903199677319936,1,1.0
dante_02_1308135690513850112,1,1.0
dante_02_1316325241631699968,1,1.0
dante_02_1317054804829570048,1,1.0
dante_02_1318694528606520064,1,1.0
dante_02_1318935561843980032,1,
dante_02_1319337636511790080,1,1.0
dante_02_1319657097659869952,1,1.0
dante_02_1320071457163160064,1,1.0
dante_02_1322577106870680064,0,
dante_02_1323220917024130048,0,
dante_02_1330859050842639872,1,1.0
dante_02_1332689939125979904,0,
dante_02_1334100430884920064,1,1.0
dante_02_1334454342989040128,1,2.0
dante_02_1335583984676460032,1,1.0
dante_02_1335903259941339904,1,1.0
dante_02_1336453246873979904,1,1.0
dante_02_1336750694292910080,1,1.0
dante_02_1337820104046810112,0,
dante_02_1337738938534980096,1,2.0
dante_02_1338232838563500032,1,1.0
dante_02_1338132837728440064,1,1.0
dante_02_1338132835803209984,1,1.0
dante_02_1338132311758479872,1,1.0
dante_02_1338130393971739904,1,1.0
dante_02_1339894466015069952,1,1.0
dante_02_1340756258597509888,1,1.0
dante_02_1341142882313509888,1,1.0
dante_02_1341123510404600064,1,1.0
dante_02_1340981724780630016,1,1.0
dante_02_1341340470031620096,1,1.0
dante_02_1341881448635259904,1,1.0
dante_02_1341790980400420096,1,2.0
dante_02_1341730626672740096,1,1.0
dante_02_1341710604722180096,1,1.0
dante_02_1342204174168160000,1,1.0
dante_02_1342067053776280064,1,1.0
dante_02_1342482605162319872,1,1.0
dante_02_1342448368023439872,1,1.0
dante_02_1343193911758619904,1,1.0
dante_02_1343186317912509952,0,
dante_02_1343169960315650048,1,1.0
dante_02_1343168478417710080,1,1.0
dante_02_1344411077199729920,1,1.0
dante_02_1344405770306259968,1,1.0
dante_02_1344261896610959872,1,1.0
dante_02_1241836106095739904,0,
dante_02_1242186551821459968,0,
dante_02_1242186539020489984,0,
dante_02_1242126584070500096,0,
dante_02_1332435198672310016,1,1.0
dante_02_1337396924291419904,1,1.0
dante_02_1342546705099729920,1,1.0
dante_02_1342862558991150080,1,1.0
dante_02_1247640236731099904,1,1.0
dante_02_1255178018278060032,1,1.0
dante_02_1255177667227330048,1,1.0
dante_02_1255177388087960064,0,
dante_02_1255177145002919936,1,1.0
dante_02_1255176245396069888,1,1.0
dante_02_1255176086746510080,1,1.0
dante_02_1255175629563209984,1,1.0
dante_02_1277217672233720064,1,1.0
dante_02_1317249700576310016,1,3.0
dante_02_1318594182253029888,1,3.0
dante_02_1318537406665149952,1,3.0
dante_02_1318487971700570112,1,3.0
dante_02_1318487158878010112,1,3.0
dante_02_1319751518753639936,1,3.0
dante_02_1338248080794190080,1,3.0
dante_02_1338479834016730112,1,3.0
dante_02_1339722899238889984,1,3.0
dante_02_1339695571616079872,1,3.0
dante_02_1341165127354240000,1,3.0
dante_02_1341046856957169920,1,3.0
dante_02_1341046855266929920,1,2.0
dante_02_1341041618808349952,1,3.0
dante_02_1343718374505900032,1,3.0
dante_02_1293145496589149952,1,1.0
dante_02_1326255346135010048,1,1.0
dante_02_1336402408579229952,1,1.0
dante_02_1338618437854240000,1,1.0
dante_02_1340410224830789888,1,1.0
dante_02_1340732767181609984,1,1.0
dante_02_1341334712472780032,1,1.0
dante_02_1301521051722139904,1,1.0
dante_02_1319061137200179968,1,1.0
dante_02_1323712784178279936,0,
dante_02_1240793137313989888,1,1.0
dante_02_1242184064230200064,0,
dante_02_1250897156531269888,0,
dante_02_1255526396295849984,0,
dante_02_1255486706486309888,0,
dante_02_1257838058696829952,1,1.0
dante_02_1261392412691160064,0,
dante_02_1262740749315120128,1,1.0
dante_02_1275449233512859904,0,
dante_02_1284437626116869888,0,
dante_02_1285647482769359872,1,1.0
dante_02_1285931174133740032,1,1.0
dante_02_1290035200785710080,1,1.0
dante_02_1296891919407160064,1,1.0
dante_02_1319054467547990016,1,1.0
dante_02_1320140621068320000,1,1.0
dante_02_1321142686561210112,1,1.0
dante_02_1326318906928199936,1,1.0
dante_02_1332312267396879872,1,1.0
dante_02_1334226233647909888,1,1.0
dante_02_1337400395929440000,1,1.0
dante_02_1338537511648440064,1,1.0
dante_02_1339285589800209920,1,1.0
dante_02_1339683977322500096,1,1.0
dante_02_1339554953816399872,1,1.0
dante_02_1340663039943709952,1,1.0
dante_02_1343581781753260032,1,1.0
dante_02_1341305308426230016,1,2.0
dante_02_1242469679706380032,0,
dante_02_1244711635840829952,0,
dante_02_1317656124921989888,1,1.0
dante_02_1317654784652999936,1,3.0
dante_02_1317651035326990080,1,1.0
dante_02_1317650405371889920,1,3.0
dante_02_1317646986049469952,1,3.0
dante_02_1317645977285760000,1,3.0
dante_02_1317644781514870016,1,3.0
dante_02_1317639879040399872,1,3.0
dante_02_1317638656102980096,1,1.0
dante_02_1317636307108179968,1,1.0
dante_02_1317635962453829888,1,1.0
dante_02_1317634661561070080,1,3.0
dante_02_1317632903786919936,1,1.0
dante_02_1317586832964630016,1,1.0
dante_02_1317586831173680128,1,1.0
dante_02_1317662272387500032,1,1.0
dante_02_1319014687166660096,1,1.0
dante_02_1323749963050980096,1,3.0
dante_02_1239950899675569920,1,2.0
dante_02_1240359041064399872,1,3.0
dante_02_1242596532496590080,0,
dante_02_1242568375852720128,0,
dante_02_1283491805355480064,1,1.0
dante_02_1285331296160440064,1,1.0
dante_02_1286045517584240128,1,1.0
dante_02_1286031559913499904,1,1.0
dante_02_1287754045730500096,1,3.0
dante_02_1292262842092130048,1,1.0
dante_02_1293263307609070080,1,3.0
dante_02_1295128014850850048,1,3.0
dante_02_1295401472105019904,1,3.0
dante_02_1296930493297039872,1,1.0
dante_02_1298033020381920000,1,1.0
dante_02_1298003637378170112,1,3.0
dante_02_1303483215601159936,1,1.0
dante_02_1308876678035360000,1,3.0
dante_02_1338951044815000064,1,1.0
dante_02_1343736455617779968,0,
dante_02_1319360937111990016,1,3.0
dante_02_1319357014162680064,1,3.0
dante_02_1319677750559589888,1,3.0
dante_02_1320468162467549952,1,1.0
dante_02_1321871241205189888,1,3.0
dante_02_1323081832674579968,1,3.0
dante_02_1323251435434360064,1,3.0
dante_02_1325990047083089920,1,3.0
dante_02_1325990039948499968,1,3.0
dante_02_1326160774465779968,1,3.0
dante_02_1326520957247300096,1,2.0
dante_02_1238210745759859968,1,2.0
dante_02_1238081207671419904,1,1.0
dante_02_1239632869707990016,0,
dante_02_1250074909235120128,0,
dante_02_1262412025239559936,0,
dante_02_1262356010867589888,1,1.0
dante_02_1263106502052780032,1,1.0
dante_02_1265995560823249920,1,1.0
dante_02_1273371906188679936,0,
dante_02_1302983550405339904,1,1.0
dante_02_1303484699390739968,0,
dante_02_1303466913281039872,1,1.0
dante_02_1307712345867790080,0,
dante_02_1308126571182660096,1,1.0
dante_02_1314198698289700096,1,1.0
dante_02_1318246860516179968,1,1.0
dante_02_1318655522158080000,1,1.0
dante_02_1318571925522779904,1,1.0
dante_02_1318994765883589888,1,1.0
dante_02_1318922289258350080,1,1.0
dante_02_1318914386753420032,1,1.0
dante_02_1318907576269019904,1,1.0
dante_02_1320091963639709952,1,1.0
dante_02_1320356627850080000,1,1.0
dante_02_1320842948360189952,1,1.0
dante_02_1320752058505560064,1,1.0
dante_02_1322238848538200064,1,1.0
dante_02_1323724439423490048,1,1.0
dante_02_1323642553716130048,1,1.0
dante_02_1324374224245519872,1,1.0
dante_02_1324866542601949952,0,
dante_02_1326318417373250048,1,1.0
dante_02_1326287480547650048,1,1.0
dante_02_1326198899623729920,1,1.0
dante_02_1326153410735980032,1,1.0
dante_02_1326142801969609984,1,1.0
dante_02_1326626315676610048,0,
dante_02_1328740515257469952,1,1.0
dante_02_1329198573746080000,1,1.0
dante_02_1329609159889829888,1,1.0
dante_02_1336435119901560064,1,1.0
dante_02_1336736395596000000,1,1.0
dante_02_1337579936207539968,1,1.0
dante_02_1338993016871269888,1,1.0
dante_02_1338818011139069952,1,1.0
dante_02_1339336691736320000,1,1.0
dante_02_1339306930976790016,1,1.0
dante_02_1339626967130360064,1,1.0
dante_02_1339510368742350080,1,1.0
dante_02_1339956189094929920,1,1.0
dante_02_1341532758066259968,1,2.0
dante_02_1341879673471510016,1,2.0
dante_02_1342085139967379968,1,1.0
dante_02_1342968776162230016,1,1.0
dante_02_1343376690387559936,1,2.0
dante_02_1344316980120209920,1,1.0
dante_02_1241337138286850048,1,1.0
dante_02_1264206049634119936,1,1.0
dante_02_1273412070088869888,1,2.0
dante_02_1280202629243709952,0,
dante_02_1315409213380839936,0,
dante_02_1319296767226080000,1,1.0
dante_02_1326265256348430080,1,1.0
dante_02_1326178987236859904,1,1.0
dante_02_1326975087657009920,1,1.0
dante_02_1336731051020979968,1,1.0
dante_02_1338506029684890112,1,1.0
dante_02_1338861108518530048,1,1.0
dante_02_1339293957055000064,1,1.0
dante_02_1339255925992000000,1,1.0
dante_02_1340994681694510080,1,1.0
dante_02_1340993220126380032,1,1.0
dante_02_1342816908547120128,1,1.0
dante_02_1344299625738599936,1,1.0
dante_02_1240743550159059968,0,
dante_02_1243724711109979904,0,
dante_02_1247246971267689984,0,
dante_02_1247505056578050048,0,
dante_02_1247899642638949888,1,1.0
dante_02_1248229491756989952,1,1.0
dante_02_1248999935263020032,1,1.0
dante_02_1249800639510599936,1,3.0
dante_02_1250795307094370048,1,1.0
dante_02_1260948984228689920,0,
dante_02_1260914278284110080,0,
dante_02_1268202273546599936,1,1.0
dante_02_1271521635707889920,1,1.0
dante_02_1271657044345420032,0,
dante_02_1275142125471040000,1,1.0
dante_02_1279529734355980032,1,1.0
dante_02_1283464451128160000,1,2.0
dante_02_1285304079644790016,1,1.0
dante_02_1291974368231399936,1,1.0
dante_02_1295839583125540096,1,3.0
dante_02_1301167178859899904,1,1.0
dante_02_1301609313463559936,1,1.0
dante_02_1303322636282469888,0,
dante_02_1308060949404940032,0,
dante_02_1318293253721100032,1,1.0
dante_02_1318664996524559872,1,1.0
dante_02_1318633352698720000,1,1.0
dante_02_1318629229144270080,1,1.0
dante_02_1319054278674309888,1,1.0
dante_02_1319013093033359872,1,1.0
dante_02_1318962650483739904,1,1.0
dante_02_1318957251001009920,1,3.0
dante_02_1318954814445920000,1,1.0
dante_02_1318938906616839936,1,1.0
dante_02_1318917843535219968,1,1.0
dante_02_1319310834477220096,1,1.0
dante_02_1319284471636519936,1,1.0
dante_02_1319747312630050048,1,1.0
dante_02_1319638350647770112,1,1.0
dante_02_1320814594139500032,1,1.0
dante_02_1321539557167450112,1,1.0
dante_02_1321775477657400064,1,1.0
dante_02_1325144879446419968,0,
dante_02_1326199749716950016,0,
dante_02_1326183155619950080,1,1.0
dante_02_1326175390314919936,1,1.0
dante_02_1326169986960859904,1,1.0
dante_02_1334240669007810048,1,1.0
dante_02_1334485795898609920,1,1.0
dante_02_1334475973249600000,1,1.0
dante_02_1334451638711539968,1,1.0
dante_02_1336479910160960000,1,1.0
dante_02_1336431048843000064,1,1.0
dante_02_1336413584096699904,1,1.0
dante_02_1336811158905420032,1,1.0
dante_02_1336763444142479872,1,1.0
dante_02_1337060474970639872,1,1.0
dante_02_1337949873111520000,1,1.0
dante_02_1337930773622640128,1,1.0
dante_02_1337920289062210048,1,1.0
dante_02_1337842759089200128,1,1.0
dante_02_1337832556776069888,1,1.0
dante_02_1337813140919160064,1,1.0
dante_02_1337755867438040064,1,1.0
dante_02_1337595512086789888,1,1.0
dante_02_1338236836716620032,1,1.0
dante_02_1338163493967699968,1,1.0
dante_02_1338503900236630016,0,
