Tweet_ID,TRU,DIS,JOY,SAD,ANT,SUR,ANG,FEA,NEUTRAL,Conf_Tru_Dis,Conf_Joy_Sad,Conf_Ant_Sur,Conf_Ang_Fea,Num_Annot
dante_01_459328682411429888l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_449569154329489408l,0,1,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
dante_01_443384320859070464l,0,1,0,1,0,0,0,1,0,0.667,0.667,0.667,0.667,3
dante_01_470030904614989824l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_460849155934789632l,-2,-2,0,0,0,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_456387515193106432l,0,1,0,1,0,1,1,0,0,1.0,1.0,0.667,1.0,3
dante_01_448936393461731328l,0,1,0,1,1,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
dante_01_469865109679259649l,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_451857049803292672l,0,1,0,1,0,1,-2,-2,-1,0.667,0.667,0.667,0.0,3
dante_01_448787429387169792l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
dante_01_469828355789840384l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
dante_01_446649470361817088l,0,1,0,0,0,1,-2,-2,-1,1.0,0.667,1.0,0.333,3
dante_01_446395248777113600l,0,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_447028130914791424l,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_451834281447280640l,0,1,0,1,0,1,0,0,0,0.667,0.667,1.0,0.667,3
dante_01_449938218486886400l,0,0,0,0,0,0,0,0,1,1.0,0.667,1.0,1.0,3
dante_01_449531461797154816l,0,0,0,0,1,0,-2,-2,-1,0.667,0.667,0.667,0.0,3
dante_01_446633580366950400l,0,1,0,0,0,0,-2,-2,-1,0.667,0.667,0.667,0.0,3
dante_01_466634147331837952l,0,0,0,0,0,0,0,1,0,0.667,0.667,0.667,0.667,3
dante_01_465868012751712256l,-2,-2,0,0,1,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_449526805775790080l,0,1,0,1,0,1,1,0,0,0.667,0.667,0.667,0.667,3
dante_01_458671910990405636l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_456479295968272384l,-2,-2,0,0,0,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_472295032876437504l,0,0,0,1,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_451729945572556800l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_448934252709543936l,0,0,0,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_445942493478391809l,-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_469950473437741056l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_453976975313752065l,1,0,0,0,1,0,0,0,0,1.0,0.667,0.667,1.0,3
dante_01_470207852947456000l,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_456148929336205312l,0,1,0,1,0,0,0,0,0,0.667,0.667,1.0,0.667,3
dante_01_441894269650235392l,0,1,0,1,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_447822281470132224l,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_441216481817149440l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_441624237389148161l,0,0,-2,-2,0,0,0,1,-1,0.667,0.0,0.667,0.667,3
dante_01_459340720286224384l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_454334945407025154l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_446033598542381056l,1,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_456820196578054144l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_449232980721303553l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_445544931286089728l,-2,-2,-2,-2,-2,-2,-1,-1,-1,0.333,0.333,0.333,0.667,3
dante_01_445254491609128961l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_451041767530700800l,-2,-2,-2,-2,-2,-2,0,0,-1,0.0,0.0,0.0,0.667,3
dante_01_453227292475400193l,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_456121871202004992l,-2,-2,0,0,0,0,0,0,-1,0.333,1.0,0.667,1.0,3
dante_01_446649086075469824l,1,0,1,0,0,1,0,0,0,1.0,1.0,1.0,1.0,3
dante_01_451832968454365184l,1,0,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_459321704565977089l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_456147643257745408l,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0.667,0.667,0.667,3
dante_01_453602674450399233l,-2,-2,0,0,0,0,0,0,-1,0.0,1.0,1.0,1.0,3
dante_01_444460524752101376l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_469531368758984704l,0,0,-2,-2,0,1,0,1,-1,0.667,0.0,0.667,0.667,3
dante_01_445678791776821248l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_442071809606053888l,0,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
dante_01_443020718650163200l,0,1,0,1,0,0,1,0,0,1.0,0.667,1.0,0.667,3
dante_01_447085280919830528l,1,0,1,0,-2,-2,0,1,-1,0.667,0.667,0.333,0.667,3
dante_01_460856767120154624l,1,0,-2,-2,0,1,0,0,-1,0.667,0.333,0.667,1.0,3
dante_01_460591830984568832l,0,1,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_441969387289845761l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_443398937169649664l,0,1,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_468810982425624576l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_456511909949227009l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_449595729099911168l,0,0,0,0,0,0,0,0,1,1.0,0.667,1.0,1.0,3
dante_01_448931951911923712l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,1.0,1.0,3
dante_01_446276204623302656l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_450963045591023616l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_456840742892474368l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_448117017921740800l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.75,1.0,4
dante_01_449518493072113664l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_445626404919853056l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_468400226781655040l,0,0,1,0,0,0,0,0,0,0.667,1.0,0.667,0.667,3
dante_01_456146063598944256l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_445716482119704576l,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_461537732096176128l,0,0,0,0,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
dante_01_445891691942531073l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_445941752961040384l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_451409815022366720l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_463667274151628800l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_468801662086545408l,-2,-2,0,0,-1,-1,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_454684052935565312l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,0.667,3
dante_01_448099516752101377l,0,1,0,1,1,0,1,0,0,1.0,0.667,0.667,0.667,3
dante_01_470269015911563265l,0,1,0,1,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_450626214013960192l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,0.667,3
dante_01_446999854901108736l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_450605466079723520l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_455706263541002241l,0,1,0,1,0,0,1,0,0,0.667,0.667,0.667,0.667,3
dante_01_464029861573849088l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_452198314180882433l,0,1,-1,-1,-1,-1,-1,-1,-1,0.667,1.0,0.667,1.0,3
dante_01_450681990522880002l,-2,-2,1,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_450609801630711808l,0,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
dante_01_445988803610951682l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_443017127906512897l,0,0,0,1,0,1,0,1,0,0.667,0.667,0.667,0.667,3
dante_01_453570078781743104l,1,0,1,0,0,1,0,0,0,1.0,1.0,0.667,0.667,3
dante_01_458520097184047105l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_456424592991461376l,0,0,1,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_441939150481424384l,0,0,0,0,0,0,0,0,1,0.75,0.75,0.75,0.75,4
dante_01_460591592995553280l,0,1,0,0,1,0,1,0,0,0.667,0.667,0.667,1.0,3
dante_01_443542673316917248l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_448184754039689216l,-2,-2,0,1,1,0,0,0,-1,0.0,1.0,0.667,0.667,3
dante_01_446643734009360384l,0,0,0,0,-2,-2,0,0,-1,1.0,1.0,0.333,1.0,3
dante_01_446684197055651840l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_459323584012648448l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_469111242159046658l,-2,-2,-2,-2,0,1,0,0,-1,0.333,0.333,0.667,1.0,3
dante_01_449348463252475904l,0,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
dante_01_446680049761394689l,0,1,0,0,0,0,0,0,0,0.667,0.667,1.0,0.667,3
dante_01_462280740047454209l,1,0,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_446244006104932353l,0,0,0,0,0,0,-2,-2,-1,0.75,1.0,0.5,0.0,4
dante_01_469104796453314561l,1,0,1,0,0,0,0,0,0,1.0,1.0,0.667,1.0,3
dante_01_449302698001580032l,1,0,1,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_443519036333514752l,0,1,0,0,0,0,0,0,0,1.0,0.667,1.0,0.667,3
dante_01_445358204709781504l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0.667,3
dante_01_452414292881838080l,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_451713489749307392l,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_458974899139526656l,1,0,0,0,1,0,0,0,0,0.667,1.0,0.667,0.667,3
dante_01_443040792588738562l,-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_453597210249560065l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_453885671300947968l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_466638145220804609l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_444188536057909248l,-1,-1,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_466931214948257792l,1,0,0,0,-2,-2,-1,-1,-1,0.667,0.667,0.333,0.667,3
dante_01_456460863470190592l,1,0,0,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_441216632107438080l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_469105963752906753l,0,0,0,0,0,1,-2,-2,-1,0.667,0.667,0.667,0.333,3
dante_01_451397747661635584l,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_453970950300925953l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_449349523761266688l,-1,-1,0,0,0,1,0,1,-1,0.667,0.667,1.0,0.667,3
dante_01_443577788847886336l,-2,-2,-2,-2,1,0,0,0,-1,0.333,0.333,0.667,1.0,3
dante_01_451716260364296192l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
dante_01_448841050694909952l,0,1,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_445973479092146176l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_451388612102586368l,-1,-1,0,1,1,0,-1,-1,-1,0.667,1.0,0.667,0.667,3
dante_01_445967821697470465l,0,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
dante_01_453574497535549440l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_458628285879287808l,1,0,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_445989441451335680l,1,0,0,0,1,0,0,0,0,0.667,1.0,0.667,0.667,3
dante_01_443137961069412352l,0,1,-2,-2,-2,-2,0,1,-1,0.667,0.333,0.333,0.667,3
dante_01_472340563933798400l,0,1,0,1,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_445603272754466816l,-2,-2,0,1,-2,-2,-2,-2,-1,0.333,0.667,0.0,0.0,3
dante_01_446733000026652672l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_456818046393262080l,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,3
dante_01_452457617403969536l,0,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
dante_01_453233718023315457l,1,0,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_463383564978253824l,0,1,0,1,0,1,0,1,0,1.0,1.0,0.667,0.667,3
dante_01_450952640839434241l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_455030061998284800l,-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_449210651165356032l,1,0,1,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_443480227277455360l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_443395349433303040l,1,0,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.0,0.0,3
dante_01_448509324298846208l,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,3
dante_01_451081436670742528l,0,1,0,1,0,0,1,0,0,1.0,1.0,1.0,0.667,3
dante_01_443251475083718656l,0,0,0,0,0,1,0,0,0,0.667,0.667,1.0,0.667,3
dante_01_444452587983880192l,0,0,-1,-1,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_445575806728032256l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,0.667,3
dante_01_446475461124567043l,-2,-2,-2,-2,-2,-2,1,0,-1,0.333,0.333,0.333,0.667,3
dante_01_461092034665656320l,1,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
dante_01_459322667791687680l,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_467054241191059456l,0,1,-2,-2,0,0,0,0,-1,0.667,0.0,0.667,1.0,3
dante_01_462228920776261632l,-2,-2,0,0,0,1,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_461213331479887873l,1,0,1,0,0,1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_456870343760551936l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_443195116514074624l,0,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_471976345573281792l,1,0,-2,-2,1,0,0,0,-1,1.0,0.0,1.0,1.333,3
dante_01_452073974932205570l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_466289263009890304l,-2,-2,-2,-2,1,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_458988886723923968l,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_444304225279823873l,0,0,1,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_450613348250697728l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_449334297439535104l,0,1,0,1,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_461140399864942592l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,1.0,3
dante_01_459336018039439360l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_456127983640932353l,0,1,0,1,0,0,1,0,0,0.667,1.0,0.667,0.667,3
dante_01_443160592845508608l,1,0,1,0,1,0,0,0,0,1.0,1.0,1.0,0.75,4
dante_01_448797354314170368l,-2,-2,-2,-2,0,1,0,0,-1,0.0,0.0,0.667,0.667,3
dante_01_460725297063948288l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,1.0,1.0,3
dante_01_445952291259305984l,0,1,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_467280097024942080l,1,0,0,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_445670709751451648l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_443405304881893376l,0,0,0,0,0,1,0,0,0,0.667,1.0,0.667,0.667,3
dante_01_441216545230823424l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_460790037312196608l,-2,-2,-2,-2,-2,-2,-1,-1,-1,0.333,0.333,0.333,0.667,3
dante_01_453170470834425856l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,1.0,3
dante_01_449657223124631552l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_468734838485561344l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_459708255737225216l,0,0,-2,-2,0,0,0,1,-1,0.667,0.333,0.667,0.667,3
dante_01_444095481648803840l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_468626425528852482l,0,1,0,1,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_444164181752053760l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
dante_01_444092114222481408l,1,0,0,0,0,1,-2,-2,-1,0.667,0.667,0.667,0.0,3
dante_01_444215578849714177l,1,0,1,0,0,0,0,0,0,1.0,1.0,0.667,1.0,3
dante_01_448839735881256960l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,0.667,3
dante_01_456937609185341440l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_466193206607351809l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_451434417152880640l,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_446787453655871488l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_459744386117804032l,0,0,0,1,-2,-2,-2,-2,-1,0.667,0.667,0.0,0.0,3
dante_01_454240307111276544l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_447081497980588032l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_456106757962862592l,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_454368737052073984l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_453914684983611392l,0,0,0,0,-2,-2,0,0,-1,1.0,0.667,0.333,0.667,3
dante_01_471730190570512384l,1,0,0,0,1,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
dante_01_459306891961970688l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_443028707977216000l,-1,-1,-1,-1,-2,-2,-1,-1,-1,0.667,0.667,0.333,0.667,3
dante_01_446039968562298880l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_446438058142208000l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_441629764978085888l,0,0,0,0,0,0,0,0,1,1.0,0.75,0.75,1.0,4
dante_01_448459457060937728l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_452178560162467840l,1,0,1,0,-2,-2,0,0,-1,1.0,0.667,0.0,0.667,3
dante_01_456149900464361473l,0,1,0,1,-2,-2,1,0,-1,0.667,0.667,0.333,0.667,3
dante_01_471713547853258752l,-2,-2,-2,-2,-1,-1,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_453175182061215744l,1,0,0,0,-2,-2,0,0,-1,1.0,1.0,0.0,1.0,3
dante_01_446669398133460994l,0,1,0,1,0,0,-2,-2,-1,1.0,0.667,1.0,0.0,3
dante_01_447398716530757632l,0,1,0,0,0,1,-2,-2,-1,0.667,0.667,0.667,0.0,3
dante_01_445565024912683008l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_454262778615062528l,0,0,1,0,1,0,0,0,0,0.667,0.667,1.0,0.667,3
dante_01_449535275161907200l,-2,-2,-1,-1,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_444123736917409792l,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_441618452839936000l,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_446666334001463296l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_459089851821096960l,0,1,0,1,-2,-2,1,0,-1,0.667,0.667,0.333,0.667,3
dante_01_453976900319608832l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_455998226387460096l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_447705608960344064l,0,1,0,0,1,0,0,0,0,1.0,0.667,0.667,0.667,3
dante_01_446674080851582976l,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_455319320118460416l,-2,-2,0,0,1,0,0,0,-1,0.0,1.0,0.667,1.0,3
dante_01_448823587932504066l,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_449655297683234817l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
dante_01_472167110316023808l,0,0,0,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_461608726148173824l,0,1,0,1,-2,-2,0,1,-1,0.667,0.667,0.333,0.667,3
dante_01_452105862300303360l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,1.0,1.0,3
dante_01_449565217794834432l,-2,-2,0,0,0,0,0,0,-1,0.25,0.75,0.75,0.5,4
dante_01_469792261463879680l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
dante_01_461607724468686848l,-2,-2,0,1,0,1,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_456147805254324224l,0,1,0,1,0,1,0,1,0,0.667,0.667,1.0,0.667,3
dante_01_441542441091743744l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_443463596732059648l,1,0,0,0,1,0,0,1,0,0.667,1.0,0.667,1.0,3
dante_01_445942735087104001l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_453249027585236992l,1,0,-2,-2,-2,-2,0,0,-1,0.667,0.0,0.0,0.667,3
dante_01_471724434127339520l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_444512600072544257l,0,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
dante_01_446659838370938880l,1,0,1,0,0,1,0,0,0,0.667,1.0,1.0,1.0,3
dante_01_469515091541770241l,1,0,0,0,-2,-2,0,0,-1,0.5,0.75,0.0,1.0,4
dante_01_452607925807513600l,0,1,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_461149461709090817l,1,0,0,0,-2,-2,-1,-1,-1,0.667,0.667,0.333,0.667,3
dante_01_450379310764150784l,0,1,0,1,-2,-2,0,0,-1,1.0,0.667,0.0,0.667,3
dante_01_441259169996615680l,1,0,1,0,1,0,0,0,0,1.0,1.0,1.0,1.0,3
dante_01_447061458040270848l,-2,-2,0,0,1,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_448563796437925888l,0,1,0,1,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_454339006424444928l,-1,-1,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_443463761413021697l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_458038896715378688l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
dante_01_448903760920981504l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_443063880676159488l,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_451390847201067008l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_453150766136426496l,0,1,0,0,0,1,1,0,0,0.667,0.667,0.667,1.0,3
dante_01_451698018430226432l,1,0,0,0,0,1,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_468751325321527297l,0,0,0,0,0,1,-2,-2,-1,0.667,0.667,1.0,0.0,3
dante_01_445644072376885248l,0,1,0,0,0,0,-2,-2,-1,0.667,1.0,1.0,0.0,3
dante_01_472424633904685056l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_461540735905710082l,0,1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_453539192094883840l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_451045458346254336l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_447053134289186818l,0,1,0,0,0,0,0,0,0,1.0,0.667,1.0,0.667,3
dante_01_447003976341667840l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
dante_01_453145208113598464l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_453897681635934208l,-2,-2,0,0,1,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_450636277323694080l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_445675036763230208l,-1,-1,-1,-1,-1,-1,0,0,-1,0.667,0.667,0.667,0.667,3
dante_01_446009433001586688l,-2,-2,0,0,1,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
